Age,Income,Spending_Score
65,43035.34459663797,24
64,52921.92489973914,17
53,63522.099520618154,18
56,85191.62488904454,98
33,100750.91249657903,12
39,65445.34197605146,16
38,,4
38,50192.96464976263,89
25,25697.9971335426,34
66,47884.26947589568,92
33,55889.97840507954,46
48,79507.88841330324,75
59,70390.29063163893,77
27,64430.904478021206,31
49,48383.998130214946,25
51,20357.665019117383,74
26,21564.87902534692,24
34,26725.27066115976,65
28,54159.86647590564,25
49,79880.8887543598,28
27,79341.31139921767,36
39,75874.31524154873,82
34,49698.090329639206,6
21,82885.2633223422,66
65,41378.588474203134,67
69,77067.86877717753,72
64,26508.47360423889,95
42,36457.755122255636,48
38,93052.30121941127,83
54,55923.307723415914,70
55,46380.602811671015,78
66,82055.17417331308,67
18,84347.43247114544,48
42,51334.38383801555,65
68,65569.26905884274,44
53,62738.14850814287,94
34,3457.9711853999906,63
58,32082.79842472545,46
41,78845.08828364153,19
19,43347.915019145,64
57,70596.75792130128,83
32,65260.80902691067,73
49,84308.65540255763,71
56,32724.17023184287,50
23,67884.11681922505,63
18,58691.71083729112,41
64,44204.51318650105,7
40,44064.07179441524,9
56,64549.61761651327,4
34,72593.40342103584,89
51,61271.925650885896,49
58,61894.28503714557,76
46,50030.11191927953,6
26,51356.28365900552,82
30,44150.59283284205,21
23,49627.96696609943,15
23,71893.51183669995,67
37,74128.11248867697,66
69,34482.48768387725,56
20,42071.26649436803,68
34,45792.03952661617,32
66,58719.26276467169,66
29,26336.94387927193,29
65,,66
64,32288.369739558544,34
62,68009.64268420232,27
18,59406.50115335471,60
34,50749.049491152604,39
20,38734.454384639575,44
43,51058.070974216105,82
32,48706.15768484157,36
53,92693.33105039744,19
49,79940.39423163541,91
49,46185.841481421594,45
21,63303.90681904914,84
35,78884.17293171992,21
66,46179.716254074236,23
36,31657.7851805346,94
60,24062.829581347527,89
69,85445.33839829215,95
52,56178.75237060165,27
57,65826.50465749398,98
31,48515.2524936188,72
50,34642.02163020631,19
31,38373.98350321804,41
51,33179.30415414782,26
21,76999.8882893775,28
41,89851.22316664101,64
46,60744.87924950045,68
36,29644.018135992024,95
23,69931.68381671216,80
50,85299.69329985086,51
66,79433.33534966788,74
57,59417.37903030012,48
36,55310.35526746235,10
18,59256.673575805384,73
22,84504.98009953432,39
44,75207.30855642764,19
33,52284.86000753396,64
23,51781.69448419206,19
57,50366.0990251863,76
30,38707.34732895397,62
65,87036.76471490772,13
52,44243.52504507123,25
36,69805.52131333506,89
29,46771.447233643354,92
33,50455.522359332754,42
60,57722.38466554058,39
27,70904.84849668415,30
42,54815.52236429042,5
37,37215.896567653355,81
48,60381.626621582014,18
21,44666.5640161674,21
61,90876.76613829062,86
40,54801.10995054822,50
19,46640.61323857729,6
39,99496.01599306686,50
68,74777.79404884946,80
54,42064.51772391568,66
25,44181.71880006792,1
24,69483.65962181363,57
31,60869.52602069797,30
20,77803.51085440948,58
67,46746.47398016833,52
33,74022.18249596954,37
36,15234.233177839124,48
68,56911.16261482456,87
35,,1
69,50899.0675866516,19
33,57942.507077478425,46
25,82770.07279187391,67
50,36919.202413579056,2
66,16239.139911800004,56
29,39238.92857776773,17
28,80448.7186385632,92
22,27100.173290168503,82
44,48561.047188302466,97
29,76791.54749623663,79
34,58831.42913491293,22
23,82574.13441700641,27
50,,55
22,53567.818249379685,32
45,86743.54332709998,60
31,37462.3670773567,83
22,80696.19686776173,28
50,55286.19233879676,28
67,68682.58850111846,74
65,85293.13814045081,84
58,68596.72302096177,25
36,48175.00881261267,85
39,71241.25504250456,78
22,46764.00309437989,86
19,65467.33705570776,26
47,34963.14081150455,75
64,60581.8934682459,71
56,83785.8615657753,17
21,54024.60554869883,82
50,81873.80877698623,7
30,121868.59061341811,56
37,59421.05370377575,64
24,72283.8431248397,20
32,69537.25169764114,38
40,64502.073183481574,75
31,75757.92048317792,58
40,55038.09936254674,16
36,46749.11799450916,259
46,29473.544571389837,27
37,53144.83013826342,51
46,78028.68330270734,75
41,41204.05777613737,16
35,64933.557930655144,87
27,57537.80272938139,60
58,47585.63753914805,76
25,22939.193404934667,40
43,87257.09398241574,67
46,70343.81060766758,2
27,113305.75655418521,48
34,81588.26027915083,52
19,86810.87957297095,24
23,25012.925379532033,93
22,24663.292708768815,98
45,60846.24122105174,84
58,37037.69153037375,82
22,46374.26306311949,78
35,110525.28360249936,82
43,83797.52343363722,2
37,41286.88915336407,65
58,12677.589728602492,20
66,39601.253237918994,34
44,48856.11114122555,41
66,53574.726614798485,41
29,34419.074978467586,75
24,82597.01184661589,91
20,45770.784122834935,23
27,72971.55345205418,38
51,61077.74843782044,44
42,78769.54110172085,67
52,55241.59343113909,62
33,41500.271226840596,12
19,48028.25591796068,30
41,,95
27,101291.01103152469,87
55,61530.105436785765,65
39,60092.65629407755,41
43,77640.53081417098,20
60,59998.60290491742,6
56,82433.5263862874,75
44,52558.444785977714,99
46,50527.20499174621,4
64,40394.53007970344,93
55,97000.94660101403,10
37,58603.503524687905,51
44,36519.1508075701,93
58,63936.54443958436,38
37,46998.92245873119,1
61,52207.97537092138,275
36,66215.06863455437,81
37,90419.70480508202,83
52,62031.707163460815,63
64,45779.264590896986,33
19,49901.70315411544,15
47,73128.94373820937,31
51,,21
39,39146.35447407816,3
20,64252.9215239468,66
23,25866.608452505032,35
32,53749.642417302726,41
44,50434.699286849675,59
27,77548.97044151335,16
26,54994.353337616005,56
50,83733.82765206094,45
49,61577.46046476122,59
65,95529.02261618534,50
23,32250.220712164573,85
58,92342.53682535955,12
53,51777.456875412216,92
19,89478.99402452819,12
46,83704.69399770329,33
21,2961.843184346493,84
18,69583.36420639679,49
36,79952.39525615796,21
43,86571.85473342234,60
42,36467.256284411545,52
27,71806.8579402846,54
32,63901.473573314564,39
39,68628.1793393265,49
68,79978.72973186037,64
65,83134.19705452869,86
38,46885.14090471058,26
39,65308.38663693313,71
53,60822.70634424256,7
51,55212.9475546069,72
47,57124.49577661919,62
42,63919.744841132735,90
62,47960.367950654676,88
45,77660.7355706176,24
18,85386.165765837,40
66,43588.46888828209,76
62,86366.59775878245,47
21,43626.13151547718,8
24,77955.73823379571,54
66,86329.57621181136,9
26,,3
53,43790.04516032443,54
36,48226.34004576741,21
18,67237.13731297712,95
27,99293.08824819929,48
53,26145.3431792658,47
26,62004.83929623955,451
62,58238.55701805976,68
63,50869.564764637806,277
59,58384.361165427705,63
49,49156.06356301845,16
49,84863.10823724815,74
23,86849.8761333345,90
65,61762.70542294045,93
55,,5
34,50139.2665474587,11
27,61805.626755053534,29
67,96956.6205773525,79
44,57925.31527597283,70
67,43211.352039474805,48
52,52044.762173062976,15
69,75069.3992353776,84
38,45645.2659190479,34
42,59325.87810674952,60
45,69457.66270325478,62
64,47162.74287893946,2
32,24711.885584698968,80
21,38572.290722937956,19
46,,98
26,55423.45388286717,49
44,60885.99322790555,78
43,76474.02594754222,88
36,35454.87982670586,28
45,73565.7374141435,48
34,52581.52977700397,96
60,,37
58,60271.473187684096,74
59,86325.35102999936,49
67,77662.29103316966,48
37,58474.59177955865,73
62,82515.41232257501,88
57,63844.4536109461,29
56,79623.77655644876,60
66,26767.953300623965,29
40,35006.5436947947,58
64,74580.7197114544,48
49,90785.64988689647,23
69,68345.91461825011,341
64,50053.262532483954,95
50,42989.682828534205,7
63,53693.69672810384,49
22,84272.7398343353,54
60,53149.459234252114,68
65,80955.22482774837,78
51,73051.4625090909,42
57,,74
28,64005.23743073015,59
67,59008.07277635917,44
20,81953.44211360536,98
50,41294.74409403963,26
28,51119.660457781254,23
33,26399.905089403037,73
35,34913.508819040086,8
47,98467.4375945962,53
65,73846.29147281399,14
27,32585.968340541305,71
35,83896.5798925411,7
55,45926.04907609314,9
36,72819.01216666793,3
53,72520.27208791343,78
30,93299.81400165398,17
63,49245.4049899909,44
20,45195.41225639931,86
27,6219.149704830823,46
55,57564.537466136564,90
18,74506.59663968466,58
44,77239.47670538948,28
63,85047.98759257517,14
25,,9
68,70095.62236478334,26
63,61362.40881427228,342
59,74149.09671105802,75
34,41315.1528580002,81
26,31830.70338169497,34
23,43425.23981117434,19
60,64272.47435173314,39
42,33991.50668389505,82
56,47335.11680791624,13
66,47974.114339296684,5
45,75636.42421930912,50
50,73201.90921060758,23
54,61409.72184517834,88
26,,29
35,69415.80887933941,72
38,52727.60885734057,26
19,49150.01387224543,79
60,90733.72831244742,57
55,10217.443903953528,1
57,45173.93262125495,28
53,55924.34957180188,62
67,71199.02854638694,47
60,82710.13052206383,78
54,97134.63208376293,98
32,58165.78634259739,59
45,59505.28750620333,31
35,67252.2012123036,70
51,49377.58123342156,49
39,36315.2545588825,5
28,58074.99067471963,31
30,74907.44584003596,37
21,55141.53107647038,79
39,68268.70777436186,15
24,22623.653742569273,52
60,60368.09246838917,69
41,51931.0681857135,92
21,34497.5248901763,97
45,73144.25007169695,11
32,96912.91138548631,43
18,79799.1785136177,70
20,81074.98010956879,23
31,74249.54069233609,40
55,72929.02899292439,63
67,24011.36128848968,2
18,57440.98099856022,79
55,70173.39533291735,87
55,70628.09562401734,86
38,85434.1237853941,73
65,39352.04700733642,47
46,72145.43230815398,30
22,38699.179920147726,16
66,55766.00820321879,59
27,58760.73985529449,47
45,77251.41828097904,30
38,74899.06776800688,9
67,62406.61175423278,65
24,16959.249575585818,59
20,,64
62,54646.470459224256,8
64,87836.117832382,52
37,83069.87088680737,18
36,41239.54186188684,91
52,71643.48477981171,82
21,72038.21212320808,96
22,70583.67159233852,58
18,67991.62149491197,49
21,72603.091729365,32
29,90029.71631147992,48
44,48972.39333546927,45
59,41883.807534857595,54
40,75654.30271011006,85
42,22332.758107376838,46
38,73080.47721125741,96
69,69538.77937084094,31
41,13089.949527755518,37
42,47273.266807792694,16
62,91519.49051215968,46
63,30856.4693856812,46
49,64251.83229898857,78
49,,88
22,45821.07391876468,89
53,98326.37640854677,61
63,62468.88691572279,46
59,70339.01377125845,51
66,57750.70847146972,62
59,29697.33371804754,35
56,36301.535862046774,81
33,83568.60651284465,42
50,63057.84296691469,45
66,44594.23288087031,68
38,59558.963974862796,75
26,73231.95926567898,47
23,69089.77695166625,79
68,44604.21599568309,30
62,28493.93442125693,24
52,51859.06913556908,66
56,82180.97271873413,43
39,77087.53930214421,34
58,68208.06529850325,23
22,56582.39177067777,61
59,49665.06475878765,95
40,56953.431910912805,37
34,75635.43328604242,13
29,80203.81224471523,97
40,,71
33,110724.62619055186,96
20,61848.075515541124,7
47,53060.89100130196,42
39,89513.38877219101,38
26,19234.069404754497,52
46,69600.67389130712,44
64,58544.03214733406,64
54,88963.68639742717,13
40,72098.46717300384,88
30,62782.04339683317,28
49,73252.67595093098,96
63,38888.35375758496,82
69,79336.39668957717,98
64,33108.28485973058,98
65,67169.94761628729,1
40,60712.28682172049,43
62,24738.9084725715,42
34,61378.841161920995,95
57,65639.73503412597,50
38,46902.48052084418,60
19,39751.560023147846,1
54,69843.54806856795,51
23,67246.30002321619,16
61,64536.38178508087,39
35,60176.83544709767,15
47,48668.73966048806,33
39,105443.62905329537,87
50,54033.38319503824,53
47,,98
34,61088.54550420267,17
60,56381.17907377765,89
49,53569.74383167019,6
59,97485.52181211972,31
68,37405.04363990786,69
31,60748.74137587412,40
27,38746.53950142977,30
64,49179.50457207943,69
68,94722.31899790064,76
53,65628.90111443786,7
51,65387.41190376769,13
26,41210.37543744291,4
59,51507.56882566436,50
45,96462.43043117007,3
28,69987.24492873822,12
31,53205.70296714191,65
56,68812.14513939878,27
64,65353.277264224176,50
36,43211.206922962476,77
32,52623.83502955852,17
45,105090.72204215731,72
41,67840.05166893282,32
25,,84
60,70204.20296492822,51
26,86061.76546055893,17
64,41912.43639694545,34
50,50863.1540663304,35
50,89075.41909917037,99
36,60698.2493765246,24
20,57142.4355441742,54
27,33278.83940243042,18
57,81411.32616961734,50
64,56230.61926498746,46
59,16580.341296864615,48
18,28547.249704674916,33
46,48768.38769634605,87
67,38543.15413674729,89
51,41680.764926000425,27
68,106893.39790606861,1
30,74150.46027332208,85
18,8453.099540113137,59
51,53713.56177558995,10
46,58210.13185292264,449
65,30461.321321267314,25
64,70687.72611071885,84
30,19172.21349720163,57
65,81938.93915540741,66
66,88830.59963445767,15
46,107051.70157914006,28
56,28513.41491534174,13
41,32582.052829997283,14
43,73853.44068505462,66
34,83653.60110131954,34
24,76179.05322717145,99
30,81594.34014388522,25
22,87536.54723930068,54
43,64045.00791058466,79
66,55749.00173158815,12
20,32636.455841491927,9
24,54037.89189568403,31
66,57102.23195338208,78
56,41006.30853351489,93
18,59235.51597685872,53
66,,43
34,82266.64672694339,38
60,68516.48938358319,42
42,50807.92622323372,72
20,63776.8121565217,48
32,37898.204752837,67
46,,66
60,,16
49,56161.43859181798,83
43,62824.03624978048,94
33,62903.127337920116,16
42,33624.44667005399,31
45,58385.42234215684,58
26,43638.89358836891,28
18,-8179.334749012676,4
46,121511.71063045898,10
39,44026.985480941774,51
33,45136.95691710389,18
58,33071.27755278816,47
68,38850.14090605652,32
61,56226.55370171767,30
68,87036.26648240056,36
58,56113.0265690464,9
24,53528.7538153065,36
31,84005.47954042775,29
46,49512.06938929833,16
36,60422.987911513315,92
36,41568.59869574037,21
19,93702.6700190514,64
58,80970.20480071692,66
62,56940.25260933267,59
32,52011.13436258548,99
20,59363.210867265225,28
28,57232.34842778399,55
63,29063.60669354653,31
47,81653.34902850748,33
57,55457.244395112284,87
35,97966.80752092291,60
68,68436.31421525165,41
65,9578.266997406143,81
19,34367.53100301899,46
49,17078.897865634783,49
25,34119.03891362203,65
39,27327.966516212397,42
23,65051.34980763681,23
29,53678.293167874486,27
64,74810.79836057778,89
57,59238.00834652077,32
53,55193.8186371033,83
32,100064.13898538687,88
45,64456.45267717005,3
69,58389.76964994851,60
66,42931.18159863914,76
62,36481.72968660745,99
35,75410.02036784202,79
19,74213.91995669718,17
30,,32
62,69578.23186605632,7
32,52137.943251209086,83
37,70220.20557540635,71
46,58393.987955921184,69
59,77307.7026814754,58
46,86686.63653704087,40
20,56628.87307232425,85
36,95146.19279629478,48
20,83766.9453524304,51
31,60353.68678862142,57
57,73414.86550115877,71
21,66109.93773960367,37
69,60439.87985608587,87
28,98262.90112946021,75
48,70352.08921981382,74
60,43180.63278737881,85
49,39440.60646142783,55
44,40258.06159095545,41
47,69790.09001836347,97
60,53169.72655361885,20
19,66665.87433225555,33
66,78727.92569922746,40
26,100574.27060864578,99
45,53630.53532623286,34
48,31828.987853335395,62
51,95848.04130661453,91
32,30857.983553618575,19
65,30071.42585088416,43
42,95329.00519933796,69
53,81324.63055474959,63
25,69696.80682452364,93
26,59001.58005093052,10
54,55215.91965209492,13
65,46983.47950011323,93
62,54339.13651449168,5
56,59051.69237938555,58
49,32511.002161211567,59
69,43595.42968055088,76
34,,59
52,,77
54,61562.024021686535,86
36,95570.30872530359,15
61,67511.09844065117,77
46,48879.15866169243,1
24,55992.89996600534,38
45,69736.44625022203,53
26,64552.252530900034,52
45,71565.71838423196,1
23,67540.8954707587,11
46,54947.114696199984,58
34,49284.13417854001,40
33,48208.75592080068,86
40,41494.574307558825,99
48,38357.614324509486,60
20,96769.27861724951,44
38,62494.20303292111,6
43,56893.97097783331,28
53,50082.313676541875,31
59,68577.58218661866,8
54,84073.27772112147,5
39,74465.2895251148,54
59,78431.7817462302,17
29,48269.42435632042,38
59,59917.41516433241,9
30,48532.43776282081,74
28,62140.62797606485,84
33,85451.82016116421,78
25,68788.07689807683,14
57,92534.28731992103,26
57,54229.52779099716,93
62,43860.77891965906,62
19,70242.56973388558,91
47,62377.16726445638,25
47,66454.04506329335,80
29,63464.40325932996,36
27,50311.31253297048,98
61,63914.72095539999,80
28,79467.41071658341,33
32,81522.15415803909,3
33,50209.66801629256,87
34,64620.118634609695,11
43,89542.22165763174,58
19,50642.18501880951,64
67,47011.072011348966,18
29,75888.05927937741,47
68,72379.18413960958,44
43,43260.478365357776,93
40,32010.78806084977,59
35,64231.12204592694,50
49,51628.05804270147,69
66,26318.47490743173,88
55,46255.94952303071,29
64,72052.1963006915,93
20,56971.785781780105,90
55,91322.08090037321,67
20,18255.25179162521,2
47,86759.84742974298,25
18,53121.93240467623,19
47,50231.5732808724,40
62,28976.12326703494,2
49,69301.63698285518,83
45,23464.76012012852,65
38,76358.07289195835,62
63,29732.718699164776,91
30,32885.88079526179,54
44,36175.70766634637,45
53,45681.00065213005,49
24,78841.51882199002,99
39,90079.1306724331,69
27,47748.12902119946,38
56,59068.737973878684,4
32,69798.34618145022,17
32,53413.752725321894,53
21,69015.15254585994,85
49,59918.410569919375,53
40,54930.80242486937,31
23,31603.68610195805,22
41,62980.8639584934,11
37,79167.51409296115,34
54,44434.44304519435,15
37,20634.58731621341,10
29,53608.98715409393,96
50,90195.41289615039,53
45,84238.998709755,48
25,48390.755884348284,31
18,69110.30009979714,37
54,72270.91826301134,28
39,89806.76242979332,31
23,28988.354075989893,70
38,38623.43538740711,14
49,19804.892775266926,87
52,46431.81603310256,16
32,81326.1113493767,25
22,48805.61680088638,39
63,33836.221403593874,66
67,64532.72834964197,38
65,65047.37673574709,41
23,39659.01094097331,98
42,49879.081856304,40
63,63011.53041291252,64
57,74919.72993383577,89
46,47022.55093021895,16
24,44140.47306578651,82
57,98251.09378863883,77
30,54519.475385104444,59
55,64988.686084281086,91
35,72967.2991279126,98
19,24262.279297041583,11
25,59629.460766029886,1
28,27085.674306526736,13
50,57384.45102465196,30
55,87462.47803672976,69
65,40030.63346556112,18
44,26671.61620504353,78
37,97753.71553733185,13
29,37058.85649195656,32
60,30028.42005546019,71
48,92380.63138780359,72
44,36270.60156405691,50
49,92898.28419457248,71
27,65481.816563413086,80
20,85679.14153346873,31
62,63721.32672190502,51
44,81594.04729457514,27
52,41631.023548384655,60
48,47727.94471953332,33
32,17689.770578106923,53
33,79435.62955515702,93
30,68391.386866307,392
66,39853.507493411555,33
